date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:04	97491/97491	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9a-17cd3%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-alerts.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-alerts.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:04	103040/103040	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9a-19280%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-avatar.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-avatar.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:04	94486/94486	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9a-17116%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-badges.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-badges.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:04	92415/92415	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9a-168ff%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-breadcrumbs.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-breadcrumbs.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:05	111497/111497	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-1b389%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-buttons.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-buttons.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:05	113254/113254	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-1ba66%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-carousel.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-carousel.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:05	94440/94440	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9a-170e8%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-collapse.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-collapse.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:05	94933/94933	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-172d5%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-divider.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-divider.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:06	140953/140953	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-22699%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-dropdowns.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-dropdowns.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:06	111794/111794	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-1b4b2%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-list-group.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-list-group.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:06	171039/171039	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-29c1f%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-modals.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-modals.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:06	98871/98871	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-18237%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-navs-component.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-navs-component.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:06	102369/102369	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-18fe1%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-offcanvas.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-offcanvas.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:07	118470/118470	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-1cec6%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-pagination.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-pagination.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:07	94096/94096	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-16f90%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-pill-badges.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-pill-badges.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:07	120573/120573	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-1d6fd%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-pills-component.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-pills-component.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:07	95858/95858	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-17672%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-popovers.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-popovers.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:08	101867/101867	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-18deb%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-progress.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-progress.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:08	101332/101332	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-18bd4%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-spinner.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-spinner.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:08	131082/131082	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-2000a%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-tabs-component.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-tabs-component.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:08	115810/115810	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-1c462%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-timeline.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-timeline.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:08	91740/91740	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9a-1665c%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-bs-toast.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-bs-toast.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:09	93824/93824	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-16e80%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-tooltips.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/component-tooltips.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:09	93645/93645	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-16dcd%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-sweet-alerts.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-sweet-alerts.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:09	93679/93679	---MCZ	200	added ('OK')	text/html	etag:W/%2263861da0-16def%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-blockui.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-blockui.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:09	91116/91116	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-163ec%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-toastr.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-toastr.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:10	100691/100691	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-18953%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-sliders.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-sliders.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:10	109393/109393	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-1ab51%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-drag-drop.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-drag-drop.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:10	86005/86005	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-14ff5%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-tour.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-tour.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:10	86359/86359	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-15157%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-clipboard.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-clipboard.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:11	86826/86826	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-1532a%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-media-player.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-media-player.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:11	89390/89390	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-15d2e%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-context-menu.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-context-menu.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:11	128927/128927	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-1f79f%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-swiper.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-swiper.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:11	91371/91371	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-164eb%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-tree.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-tree.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:11	91042/91042	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-163a2%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-ratings.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-ratings.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:12	87768/87768	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-156d8%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-i18n.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/ext-component-i18n.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:12	139360/139360	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-22060%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-collapsed-menu.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-collapsed-menu.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:12	139211/139211	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-21fcb%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-full.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-full.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:12	92638/92638	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-169de%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-without-menu.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-without-menu.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:13	85293/85293	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-14d2d%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-empty.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-empty.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:13	4759/4759	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-1297%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-blank.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/layout-blank.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:13	102243/102243	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-18f63%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-input.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-input.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:13	105082/105082	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-19a7a%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-input-groups.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-input-groups.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:13	89276/89276	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-15cbc%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-input-mask.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-input-mask.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:14	89707/89707	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-15e6b%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-textarea.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-textarea.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:14	90181/90181	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-16045%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-checkbox.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-checkbox.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:14	90440/90440	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-16148%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-radio.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-radio.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:14	95529/95529	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-17529%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-custom-options.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-custom-options.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:15	98159/98159	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-17f6f%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-switch.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-switch.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:15	133083/133083	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-207db%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-select.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-select.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:15	96288/96288	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-17820%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-number-input.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-number-input.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:15	96775/96775	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-17a07%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-file-uploader.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-file-uploader.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:15	101921/101921	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-18e21%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-quill-editor.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-quill-editor.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
16:55:16	96158/96158	---MCZ	200	added ('OK')	text/html	etag:W/%2263861d9e-1779e%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-date-time-picker.html	C:/My%20Web%20Sites/vuexy/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/form-date-time-picker.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/bs5-old/html/ltr/vertical-menu-template/dashboard-analytics.html)
